,0,1,2,3,ENST,5,6,7,8,PhyloP
603,7,50387358,50387359,Q13422,ENST00000331340,+,7,50387358,50387359,6.269
604,7,50387359,50387360,Q13422,ENST00000331340,+,7,50387359,50387360,6.269
605,7,50387360,50387361,Q13422,ENST00000331340,+,7,50387360,50387361,1.379
606,7,50387361,50387362,Q13422,ENST00000331340,+,7,50387361,50387362,6.295
607,7,50387362,50387363,Q13422,ENST00000331340,+,7,50387362,50387363,8.703
608,7,50387363,50387364,Q13422,ENST00000331340,+,7,50387363,50387364,1.761
609,7,50387364,50387365,Q13422,ENST00000331340,+,7,50387364,50387365,8.703
610,7,50387365,50387366,Q13422,ENST00000331340,+,7,50387365,50387366,8.703
611,7,50387366,50387367,Q13422,ENST00000331340,+,7,50387366,50387367,1.738
612,7,50387367,50387368,Q13422,ENST00000331340,+,7,50387367,50387368,6.295
613,7,50387368,50387369,Q13422,ENST00000331340,+,7,50387368,50387369,4.614
614,7,50387369,50387370,Q13422,ENST00000331340,+,7,50387369,50387370,0.042
615,7,50387370,50387371,Q13422,ENST00000331340,+,7,50387370,50387371,6.295
616,7,50387371,50387372,Q13422,ENST00000331340,+,7,50387371,50387372,8.703
617,7,50387372,50387373,Q13422,ENST00000331340,+,7,50387372,50387373,2.93
618,7,50387373,50387374,Q13422,ENST00000331340,+,7,50387373,50387374,8.703
619,7,50387374,50387375,Q13422,ENST00000331340,+,7,50387374,50387375,8.703
620,7,50387375,50387376,Q13422,ENST00000331340,+,7,50387375,50387376,8.809
621,7,50387376,50387377,Q13422,ENST00000331340,+,7,50387376,50387377,8.809
622,7,50387377,50387378,Q13422,ENST00000331340,+,7,50387377,50387378,8.666
623,7,50387378,50387379,Q13422,ENST00000331340,+,7,50387378,50387379,0.041
624,7,50387379,50387380,Q13422,ENST00000331340,+,7,50387379,50387380,6.243
625,7,50387380,50387381,Q13422,ENST00000331340,+,7,50387380,50387381,8.666
626,7,50387381,50387382,Q13422,ENST00000331340,+,7,50387381,50387382,8.771
627,7,50387382,50387383,Q13422,ENST00000331340,+,7,50387382,50387383,6.268
628,7,50387383,50387384,Q13422,ENST00000331340,+,7,50387383,50387384,6.243
629,7,50387384,50387385,Q13422,ENST00000331340,+,7,50387384,50387385,1.808
630,7,50387385,50387386,Q13422,ENST00000331340,+,7,50387385,50387386,6.243
631,7,50387386,50387387,Q13422,ENST00000331340,+,7,50387386,50387387,6.243
632,7,50387387,50387388,Q13422,ENST00000331340,+,7,50387387,50387388,-1.05
633,7,50387388,50387389,Q13422,ENST00000331340,+,7,50387388,50387389,8.771
634,7,50387389,50387390,Q13422,ENST00000331340,+,7,50387389,50387390,6.243
635,7,50387390,50387391,Q13422,ENST00000331340,+,7,50387390,50387391,5.744
636,7,50387391,50387392,Q13422,ENST00000331340,+,7,50387391,50387392,8.771
637,7,50387392,50387393,Q13422,ENST00000331340,+,7,50387392,50387393,8.666
638,7,50387393,50387394,Q13422,ENST00000331340,+,7,50387393,50387394,0.148
639,7,50387394,50387395,Q13422,ENST00000331340,+,7,50387394,50387395,6.243
640,7,50387395,50387396,Q13422,ENST00000331340,+,7,50387395,50387396,8.666
641,7,50387396,50387397,Q13422,ENST00000331340,+,7,50387396,50387397,4.541
642,7,50387397,50387398,Q13422,ENST00000331340,+,7,50387397,50387398,6.268
643,7,50387398,50387399,Q13422,ENST00000331340,+,7,50387398,50387399,8.771
644,7,50387399,50387400,Q13422,ENST00000331340,+,7,50387399,50387400,2.94
645,7,50387400,50387401,Q13422,ENST00000331340,+,7,50387400,50387401,1.81
646,7,50387401,50387402,Q13422,ENST00000331340,+,7,50387401,50387402,6.268
647,7,50387402,50387403,Q13422,ENST00000331340,+,7,50387402,50387403,1.758
648,7,50387403,50387404,Q13422,ENST00000331340,+,7,50387403,50387404,8.666
649,7,50387404,50387405,Q13422,ENST00000331340,+,7,50387404,50387405,6.243
650,7,50387405,50387406,Q13422,ENST00000331340,+,7,50387405,50387406,4.089
651,7,50387406,50387407,Q13422,ENST00000331340,+,7,50387406,50387407,8.666
652,7,50387407,50387408,Q13422,ENST00000331340,+,7,50387407,50387408,6.243
653,7,50387408,50387409,Q13422,ENST00000331340,+,7,50387408,50387409,0.029
654,7,50387409,50387410,Q13422,ENST00000331340,+,7,50387409,50387410,8.771
655,7,50387410,50387411,Q13422,ENST00000331340,+,7,50387410,50387411,6.243
656,7,50387411,50387412,Q13422,ENST00000331340,+,7,50387411,50387412,1.07
657,7,50387412,50387413,Q13422,ENST00000331340,+,7,50387412,50387413,6.243
658,7,50387413,50387414,Q13422,ENST00000331340,+,7,50387413,50387414,6.243
659,7,50387414,50387415,Q13422,ENST00000331340,+,7,50387414,50387415,1.28
660,7,50387415,50387416,Q13422,ENST00000331340,+,7,50387415,50387416,8.665
661,7,50387416,50387417,Q13422,ENST00000331340,+,7,50387416,50387417,6.242
662,7,50387417,50387418,Q13422,ENST00000331340,+,7,50387417,50387418,5.744
663,7,50387418,50387419,Q13422,ENST00000331340,+,7,50387418,50387419,8.771
664,7,50387419,50387420,Q13422,ENST00000331340,+,7,50387419,50387420,6.919
665,7,50387420,50387421,Q13422,ENST00000331340,+,7,50387420,50387421,-4.172
666,7,50387421,50387422,Q13422,ENST00000331340,+,7,50387421,50387422,6.268
667,7,50387422,50387423,Q13422,ENST00000331340,+,7,50387422,50387423,8.665
668,7,50387423,50387424,Q13422,ENST00000331340,+,7,50387423,50387424,3.213
669,7,50387424,50387425,Q13422,ENST00000331340,+,7,50387424,50387425,8.771
670,7,50387425,50387426,Q13422,ENST00000331340,+,7,50387425,50387426,6.242
671,7,50387426,50387427,Q13422,ENST00000331340,+,7,50387426,50387427,7.011
672,7,50387427,50387428,Q13422,ENST00000331340,+,7,50387427,50387428,6.242
673,7,50387428,50387429,Q13422,ENST00000331340,+,7,50387428,50387429,3.644
674,7,50387429,50387430,Q13422,ENST00000331340,+,7,50387429,50387430,7.001
675,7,50387430,50387431,Q13422,ENST00000331340,+,7,50387430,50387431,6.268
676,7,50387431,50387432,Q13422,ENST00000331340,+,7,50387431,50387432,6.242
677,7,50387432,50387433,Q13422,ENST00000331340,+,7,50387432,50387433,7.0
678,7,50387433,50387434,Q13422,ENST00000331340,+,7,50387433,50387434,0.994
679,7,50387434,50387435,Q13422,ENST00000331340,+,7,50387434,50387435,6.268
680,7,50387435,50387436,Q13422,ENST00000331340,+,7,50387435,50387436,6.895
681,7,50387436,50387437,Q13422,ENST00000331340,+,7,50387436,50387437,4.867
682,7,50387437,50387438,Q13422,ENST00000331340,+,7,50387437,50387438,6.242
683,7,50387438,50387439,Q13422,ENST00000331340,+,7,50387438,50387439,-0.076
684,7,50387439,50387440,Q13422,ENST00000331340,+,7,50387439,50387440,4.615
685,7,50387440,50387441,Q13422,ENST00000331340,+,7,50387440,50387441,4.016
686,7,50387441,50387442,Q13422,ENST00000331340,+,7,50387441,50387442,8.771
687,7,50387442,50387443,Q13422,ENST00000331340,+,7,50387442,50387443,6.242
688,7,50387443,50387444,Q13422,ENST00000331340,+,7,50387443,50387444,3.629
689,7,50387444,50387445,Q13422,ENST00000331340,+,7,50387444,50387445,8.665
690,7,50387445,50387446,Q13422,ENST00000331340,+,7,50387445,50387446,8.665
691,7,50387446,50387447,Q13422,ENST00000331340,+,7,50387446,50387447,8.665
692,7,50387447,50387448,Q13422,ENST00000331340,+,7,50387447,50387448,0.951
693,7,50387448,50387449,Q13422,ENST00000331340,+,7,50387448,50387449,6.975
694,7,50387449,50387450,Q13422,ENST00000331340,+,7,50387449,50387450,4.586
695,7,50387450,50387451,Q13422,ENST00000331340,+,7,50387450,50387451,-3.926
696,7,50387451,50387452,Q13422,ENST00000331340,+,7,50387451,50387452,6.992
697,7,50387452,50387453,Q13422,ENST00000331340,+,7,50387452,50387453,6.976
698,7,50387453,50387454,Q13422,ENST00000331340,+,7,50387453,50387454,-3.758
699,7,50387454,50387455,Q13422,ENST00000331340,+,7,50387454,50387455,4.039
700,7,50387455,50387456,Q13422,ENST00000331340,+,7,50387455,50387456,5.739
701,7,50387456,50387457,Q13422,ENST00000331340,+,7,50387456,50387457,4.866
702,7,50387457,50387458,Q13422,ENST00000331340,+,7,50387457,50387458,0.971
703,7,50387458,50387459,Q13422,ENST00000331340,+,7,50387458,50387459,8.604
704,7,50387459,50387460,Q13422,ENST00000331340,+,7,50387459,50387460,0.407
705,7,50387460,50387461,Q13422,ENST00000331340,+,7,50387460,50387461,2.642
706,7,50387461,50387462,Q13422,ENST00000331340,+,7,50387461,50387462,4.625
707,7,50387462,50387463,Q13422,ENST00000331340,+,7,50387462,50387463,2.845
708,7,50387463,50387464,Q13422,ENST00000331340,+,7,50387463,50387464,3.659
709,7,50387464,50387465,Q13422,ENST00000331340,+,7,50387464,50387465,6.233
710,7,50387465,50387466,Q13422,ENST00000331340,+,7,50387465,50387466,4.941
711,7,50387466,50387467,Q13422,ENST00000331340,+,7,50387466,50387467,5.778
712,7,50387467,50387468,Q13422,ENST00000331340,+,7,50387467,50387468,5.604
713,7,50387468,50387469,Q13422,ENST00000331340,+,7,50387468,50387469,4.617
714,7,50387469,50387470,Q13422,ENST00000331340,+,7,50387469,50387470,8.651
715,7,50391728,50391729,Q13422,ENST00000331340,+,7,50391728,50391729,3.725
716,7,50391729,50391730,Q13422,ENST00000331340,+,7,50391729,50391730,3.505
717,7,50391730,50391731,Q13422,ENST00000331340,+,7,50391730,50391731,2.295
718,7,50391731,50391732,Q13422,ENST00000331340,+,7,50391731,50391732,4.711
719,7,50391732,50391733,Q13422,ENST00000331340,+,7,50391732,50391733,0.511
720,7,50391733,50391734,Q13422,ENST00000331340,+,7,50391733,50391734,6.305
721,7,50391734,50391735,Q13422,ENST00000331340,+,7,50391734,50391735,6.305
722,7,50391735,50391736,Q13422,ENST00000331340,+,7,50391735,50391736,1.943
723,7,50391736,50391737,Q13422,ENST00000331340,+,7,50391736,50391737,8.754
724,7,50391737,50391738,Q13422,ENST00000331340,+,7,50391737,50391738,6.305
725,7,50391738,50391739,Q13422,ENST00000331340,+,7,50391738,50391739,2.971
726,7,50391739,50391740,Q13422,ENST00000331340,+,7,50391739,50391740,8.754
727,7,50391740,50391741,Q13422,ENST00000331340,+,7,50391740,50391741,6.305
728,7,50391741,50391742,Q13422,ENST00000331340,+,7,50391741,50391742,3.688
729,7,50391742,50391743,Q13422,ENST00000331340,+,7,50391742,50391743,0.536
730,7,50391743,50391744,Q13422,ENST00000331340,+,7,50391743,50391744,5.868
731,7,50391744,50391745,Q13422,ENST00000331340,+,7,50391744,50391745,0.283
732,7,50391745,50391746,Q13422,ENST00000331340,+,7,50391745,50391746,6.305
733,7,50391746,50391747,Q13422,ENST00000331340,+,7,50391746,50391747,6.305
734,7,50391747,50391748,Q13422,ENST00000331340,+,7,50391747,50391748,0.735
735,7,50391748,50391749,Q13422,ENST00000331340,+,7,50391748,50391749,8.86
736,7,50391749,50391750,Q13422,ENST00000331340,+,7,50391749,50391750,2.922
737,7,50391750,50391751,Q13422,ENST00000331340,+,7,50391750,50391751,5.025
738,7,50391751,50391752,Q13422,ENST00000331340,+,7,50391751,50391752,0.987
739,7,50391752,50391753,Q13422,ENST00000331340,+,7,50391752,50391753,2.858
740,7,50391753,50391754,Q13422,ENST00000331340,+,7,50391753,50391754,1.141
741,7,50391754,50391755,Q13422,ENST00000331340,+,7,50391754,50391755,8.754
742,7,50391755,50391756,Q13422,ENST00000331340,+,7,50391755,50391756,4.645
743,7,50391756,50391757,Q13422,ENST00000331340,+,7,50391756,50391757,-0.439
744,7,50391757,50391758,Q13422,ENST00000331340,+,7,50391757,50391758,2.3
745,7,50391758,50391759,Q13422,ENST00000331340,+,7,50391758,50391759,3.649
746,7,50391759,50391760,Q13422,ENST00000331340,+,7,50391759,50391760,6.917
747,7,50391760,50391761,Q13422,ENST00000331340,+,7,50391760,50391761,8.668
748,7,50391761,50391762,Q13422,ENST00000331340,+,7,50391761,50391762,6.996
749,7,50391762,50391763,Q13422,ENST00000331340,+,7,50391762,50391763,-0.593
750,7,50391763,50391764,Q13422,ENST00000331340,+,7,50391763,50391764,8.668
751,7,50391764,50391765,Q13422,ENST00000331340,+,7,50391764,50391765,6.305
752,7,50391765,50391766,Q13422,ENST00000331340,+,7,50391765,50391766,2.268
753,7,50391766,50391767,Q13422,ENST00000331340,+,7,50391766,50391767,8.754
754,7,50391767,50391768,Q13422,ENST00000331340,+,7,50391767,50391768,6.305
755,7,50391768,50391769,Q13422,ENST00000331340,+,7,50391768,50391769,1.889
756,7,50391769,50391770,Q13422,ENST00000331340,+,7,50391769,50391770,3.503
757,7,50391770,50391771,Q13422,ENST00000331340,+,7,50391770,50391771,4.715
758,7,50391771,50391772,Q13422,ENST00000331340,+,7,50391771,50391772,4.865
759,7,50391772,50391773,Q13422,ENST00000331340,+,7,50391772,50391773,6.331
760,7,50391773,50391774,Q13422,ENST00000331340,+,7,50391773,50391774,8.754
761,7,50391774,50391775,Q13422,ENST00000331340,+,7,50391774,50391775,8.86
762,7,50391775,50391776,Q13422,ENST00000331340,+,7,50391775,50391776,6.305
763,7,50391776,50391777,Q13422,ENST00000331340,+,7,50391776,50391777,6.305
764,7,50391777,50391778,Q13422,ENST00000331340,+,7,50391777,50391778,5.756
765,7,50391778,50391779,Q13422,ENST00000331340,+,7,50391778,50391779,1.215
766,7,50391779,50391780,Q13422,ENST00000331340,+,7,50391779,50391780,3.967
767,7,50391780,50391781,Q13422,ENST00000331340,+,7,50391780,50391781,-1.014
768,7,50391781,50391782,Q13422,ENST00000331340,+,7,50391781,50391782,8.754
769,7,50391782,50391783,Q13422,ENST00000331340,+,7,50391782,50391783,6.994
770,7,50391783,50391784,Q13422,ENST00000331340,+,7,50391783,50391784,-0.077
771,7,50391784,50391785,Q13422,ENST00000331340,+,7,50391784,50391785,-0.016
772,7,50391785,50391786,Q13422,ENST00000331340,+,7,50391785,50391786,4.77
773,7,50391786,50391787,Q13422,ENST00000331340,+,7,50391786,50391787,-0.692
774,7,50391787,50391788,Q13422,ENST00000331340,+,7,50391787,50391788,8.754
775,7,50391788,50391789,Q13422,ENST00000331340,+,7,50391788,50391789,6.305
776,7,50391789,50391790,Q13422,ENST00000331340,+,7,50391789,50391790,2.458
777,7,50391790,50391791,Q13422,ENST00000331340,+,7,50391790,50391791,0.876
778,7,50391791,50391792,Q13422,ENST00000331340,+,7,50391791,50391792,8.754
779,7,50391792,50391793,Q13422,ENST00000331340,+,7,50391792,50391793,-0.21
780,7,50391793,50391794,Q13422,ENST00000331340,+,7,50391793,50391794,2.335
781,7,50391794,50391795,Q13422,ENST00000331340,+,7,50391794,50391795,8.86
782,7,50391795,50391796,Q13422,ENST00000331340,+,7,50391795,50391796,1.699
783,7,50391796,50391797,Q13422,ENST00000331340,+,7,50391796,50391797,4.953
784,7,50391797,50391798,Q13422,ENST00000331340,+,7,50391797,50391798,6.331
785,7,50391798,50391799,Q13422,ENST00000331340,+,7,50391798,50391799,0.367
786,7,50391799,50391800,Q13422,ENST00000331340,+,7,50391799,50391800,5.854
787,7,50391800,50391801,Q13422,ENST00000331340,+,7,50391800,50391801,6.331
788,7,50391801,50391802,Q13422,ENST00000331340,+,7,50391801,50391802,3.286
789,7,50391802,50391803,Q13422,ENST00000331340,+,7,50391802,50391803,5.944
790,7,50391803,50391804,Q13422,ENST00000331340,+,7,50391803,50391804,6.331
791,7,50391804,50391805,Q13422,ENST00000331340,+,7,50391804,50391805,8.754
792,7,50391805,50391806,Q13422,ENST00000331340,+,7,50391805,50391806,8.754
793,7,50391806,50391807,Q13422,ENST00000331340,+,7,50391806,50391807,6.305
794,7,50391807,50391808,Q13422,ENST00000331340,+,7,50391807,50391808,5.944
795,7,50391808,50391809,Q13422,ENST00000331340,+,7,50391808,50391809,2.912
796,7,50391809,50391810,Q13422,ENST00000331340,+,7,50391809,50391810,6.959
797,7,50391810,50391811,Q13422,ENST00000331340,+,7,50391810,50391811,0.51
798,7,50391811,50391812,Q13422,ENST00000331340,+,7,50391811,50391812,2.185
799,7,50391812,50391813,Q13422,ENST00000331340,+,7,50391812,50391813,6.331
800,7,50391813,50391814,Q13422,ENST00000331340,+,7,50391813,50391814,0.631
801,7,50391814,50391815,Q13422,ENST00000331340,+,7,50391814,50391815,6.982
802,7,50391815,50391816,Q13422,ENST00000331340,+,7,50391815,50391816,8.852
803,7,50391816,50391817,Q13422,ENST00000331340,+,7,50391816,50391817,0.276
804,7,50391817,50391818,Q13422,ENST00000331340,+,7,50391817,50391818,6.279
805,7,50391818,50391819,Q13422,ENST00000331340,+,7,50391818,50391819,8.717
806,7,50391819,50391820,Q13422,ENST00000331340,+,7,50391819,50391820,1.613
807,7,50391820,50391821,Q13422,ENST00000331340,+,7,50391820,50391821,6.305
808,7,50391821,50391822,Q13422,ENST00000331340,+,7,50391821,50391822,4.664
809,7,50391822,50391823,Q13422,ENST00000331340,+,7,50391822,50391823,5.001
810,7,50391823,50391824,Q13422,ENST00000331340,+,7,50391823,50391824,8.754
811,7,50391824,50391825,Q13422,ENST00000331340,+,7,50391824,50391825,6.331
812,7,50391825,50391826,Q13422,ENST00000331340,+,7,50391825,50391826,3.521
813,7,50391826,50391827,Q13422,ENST00000331340,+,7,50391826,50391827,6.959
814,7,50391827,50391828,Q13422,ENST00000331340,+,7,50391827,50391828,8.86
815,7,50391828,50391829,Q13422,ENST00000331340,+,7,50391828,50391829,8.86
816,7,50391829,50391830,Q13422,ENST00000331340,+,7,50391829,50391830,6.305
817,7,50391830,50391831,Q13422,ENST00000331340,+,7,50391830,50391831,2.984
818,7,50391831,50391832,Q13422,ENST00000331340,+,7,50391831,50391832,2.949
819,7,50391832,50391833,Q13422,ENST00000331340,+,7,50391832,50391833,8.86
820,7,50391833,50391834,Q13422,ENST00000331340,+,7,50391833,50391834,8.754
821,7,50391834,50391835,Q13422,ENST00000331340,+,7,50391834,50391835,2.942
822,7,50391835,50391836,Q13422,ENST00000331340,+,7,50391835,50391836,6.305
823,7,50391836,50391837,Q13422,ENST00000331340,+,7,50391836,50391837,6.305
824,7,50391837,50391838,Q13422,ENST00000331340,+,7,50391837,50391838,8.754
825,7,50391838,50391839,Q13422,ENST00000331340,+,7,50391838,50391839,6.305
826,7,50391839,50391840,Q13422,ENST00000331340,+,7,50391839,50391840,8.754
827,7,50391840,50391841,Q13422,ENST00000331340,+,7,50391840,50391841,2.95
828,7,50391841,50391842,Q13422,ENST00000331340,+,7,50391841,50391842,6.331
829,7,50391842,50391843,Q13422,ENST00000331340,+,7,50391842,50391843,8.86
830,7,50391843,50391844,Q13422,ENST00000331340,+,7,50391843,50391844,2.952
831,7,50391844,50391845,Q13422,ENST00000331340,+,7,50391844,50391845,1.8
832,7,50391845,50391846,Q13422,ENST00000331340,+,7,50391845,50391846,6.331
833,7,50391846,50391847,Q13422,ENST00000331340,+,7,50391846,50391847,8.754
834,7,50391847,50391848,Q13422,ENST00000331340,+,7,50391847,50391848,8.86
835,7,50391848,50391849,Q13422,ENST00000331340,+,7,50391848,50391849,8.86
836,7,50391849,50391850,Q13422,ENST00000331340,+,7,50391849,50391850,4.708
837,7,50391850,50391851,Q13422,ENST00000331340,+,7,50391850,50391851,8.86
838,7,50391851,50391852,Q13422,ENST00000331340,+,7,50391851,50391852,6.305
839,7,50391852,50391853,Q13422,ENST00000331340,+,7,50391852,50391853,6.995
840,7,50391853,50391854,Q13422,ENST00000331340,+,7,50391853,50391854,6.305
841,7,50391854,50391855,Q13422,ENST00000331340,+,7,50391854,50391855,6.305
842,7,50391855,50391856,Q13422,ENST00000331340,+,7,50391855,50391856,2.885
843,7,50391856,50391857,Q13422,ENST00000331340,+,7,50391856,50391857,6.331
844,7,50391857,50391858,Q13422,ENST00000331340,+,7,50391857,50391858,6.331
845,7,50391858,50391859,Q13422,ENST00000331340,+,7,50391858,50391859,0.554
846,7,50391859,50391860,Q13422,ENST00000331340,+,7,50391859,50391860,7.04
847,7,50391860,50391861,Q13422,ENST00000331340,+,7,50391860,50391861,6.331
848,7,50391861,50391862,Q13422,ENST00000331340,+,7,50391861,50391862,3.679
849,7,50391862,50391863,Q13422,ENST00000331340,+,7,50391862,50391863,8.754
850,7,50399917,50399918,Q13422,ENST00000331340,+,7,50399917,50399918,8.674
851,7,50399918,50399919,Q13422,ENST00000331340,+,7,50399918,50399919,0.458
852,7,50399919,50399920,Q13422,ENST00000331340,+,7,50399919,50399920,8.674
853,7,50399920,50399921,Q13422,ENST00000331340,+,7,50399920,50399921,6.248
854,7,50399921,50399922,Q13422,ENST00000331340,+,7,50399921,50399922,2.353
855,7,50399922,50399923,Q13422,ENST00000331340,+,7,50399922,50399923,6.248
856,7,50399923,50399924,Q13422,ENST00000331340,+,7,50399923,50399924,4.645
857,7,50399924,50399925,Q13422,ENST00000331340,+,7,50399924,50399925,3.297
858,7,50399925,50399926,Q13422,ENST00000331340,+,7,50399925,50399926,4.728
859,7,50399926,50399927,Q13422,ENST00000331340,+,7,50399926,50399927,8.674
860,7,50399927,50399928,Q13422,ENST00000331340,+,7,50399927,50399928,2.399
861,7,50399928,50399929,Q13422,ENST00000331340,+,7,50399928,50399929,4.128
862,7,50399929,50399930,Q13422,ENST00000331340,+,7,50399929,50399930,3.686
863,7,50399930,50399931,Q13422,ENST00000331340,+,7,50399930,50399931,2.834
864,7,50399931,50399932,Q13422,ENST00000331340,+,7,50399931,50399932,0.421
865,7,50399932,50399933,Q13422,ENST00000331340,+,7,50399932,50399933,6.632
866,7,50399933,50399934,Q13422,ENST00000331340,+,7,50399933,50399934,-2.883
867,7,50399934,50399935,Q13422,ENST00000331340,+,7,50399934,50399935,8.674
868,7,50399935,50399936,Q13422,ENST00000331340,+,7,50399935,50399936,6.248
869,7,50399936,50399937,Q13422,ENST00000331340,+,7,50399936,50399937,-0.047
870,7,50399937,50399938,Q13422,ENST00000331340,+,7,50399937,50399938,-1.281
871,7,50399938,50399939,Q13422,ENST00000331340,+,7,50399938,50399939,3.683
872,7,50399939,50399940,Q13422,ENST00000331340,+,7,50399939,50399940,5.767
873,7,50399940,50399941,Q13422,ENST00000331340,+,7,50399940,50399941,1.155
874,7,50399941,50399942,Q13422,ENST00000331340,+,7,50399941,50399942,8.779
875,7,50399942,50399943,Q13422,ENST00000331340,+,7,50399942,50399943,1.302
876,7,50399943,50399944,Q13422,ENST00000331340,+,7,50399943,50399944,6.274
877,7,50399944,50399945,Q13422,ENST00000331340,+,7,50399944,50399945,4.6
878,7,50399945,50399946,Q13422,ENST00000331340,+,7,50399945,50399946,-1.424
879,7,50399946,50399947,Q13422,ENST00000331340,+,7,50399946,50399947,8.674
880,7,50399947,50399948,Q13422,ENST00000331340,+,7,50399947,50399948,6.248
881,7,50399948,50399949,Q13422,ENST00000331340,+,7,50399948,50399949,1.461
882,7,50399949,50399950,Q13422,ENST00000331340,+,7,50399949,50399950,-0.187
883,7,50399950,50399951,Q13422,ENST00000331340,+,7,50399950,50399951,3.213
884,7,50399951,50399952,Q13422,ENST00000331340,+,7,50399951,50399952,2.658
885,7,50399952,50399953,Q13422,ENST00000331340,+,7,50399952,50399953,-0.203
886,7,50399953,50399954,Q13422,ENST00000331340,+,7,50399953,50399954,3.97
887,7,50399954,50399955,Q13422,ENST00000331340,+,7,50399954,50399955,-1.432
888,7,50399955,50399956,Q13422,ENST00000331340,+,7,50399955,50399956,-0.709
889,7,50399956,50399957,Q13422,ENST00000331340,+,7,50399956,50399957,3.381
890,7,50399957,50399958,Q13422,ENST00000331340,+,7,50399957,50399958,1.838
891,7,50399958,50399959,Q13422,ENST00000331340,+,7,50399958,50399959,0.329
892,7,50399959,50399960,Q13422,ENST00000331340,+,7,50399959,50399960,2.791
893,7,50399960,50399961,Q13422,ENST00000331340,+,7,50399960,50399961,5.812
894,7,50399961,50399962,Q13422,ENST00000331340,+,7,50399961,50399962,4.676
895,7,50399962,50399963,Q13422,ENST00000331340,+,7,50399962,50399963,2.158
896,7,50399963,50399964,Q13422,ENST00000331340,+,7,50399963,50399964,-0.417
897,7,50399964,50399965,Q13422,ENST00000331340,+,7,50399964,50399965,8.674
898,7,50399965,50399966,Q13422,ENST00000331340,+,7,50399965,50399966,6.248
899,7,50399966,50399967,Q13422,ENST00000331340,+,7,50399966,50399967,6.907
900,7,50399967,50399968,Q13422,ENST00000331340,+,7,50399967,50399968,4.605
901,7,50399968,50399969,Q13422,ENST00000331340,+,7,50399968,50399969,6.248
902,7,50399969,50399970,Q13422,ENST00000331340,+,7,50399969,50399970,3.344
903,7,50399970,50399971,Q13422,ENST00000331340,+,7,50399970,50399971,8.674
904,7,50399971,50399972,Q13422,ENST00000331340,+,7,50399971,50399972,5.453
905,7,50399972,50399973,Q13422,ENST00000331340,+,7,50399972,50399973,0.696
906,7,50399973,50399974,Q13422,ENST00000331340,+,7,50399973,50399974,2.961
907,7,50399974,50399975,Q13422,ENST00000331340,+,7,50399974,50399975,0.147
908,7,50399975,50399976,Q13422,ENST00000331340,+,7,50399975,50399976,-2.99
909,7,50399976,50399977,Q13422,ENST00000331340,+,7,50399976,50399977,8.674
910,7,50399977,50399978,Q13422,ENST00000331340,+,7,50399977,50399978,4.664
911,7,50399978,50399979,Q13422,ENST00000331340,+,7,50399978,50399979,0.155
912,7,50399979,50399980,Q13422,ENST00000331340,+,7,50399979,50399980,1.124
913,7,50399980,50399981,Q13422,ENST00000331340,+,7,50399980,50399981,4.655
914,7,50399981,50399982,Q13422,ENST00000331340,+,7,50399981,50399982,3.362
915,7,50399982,50399983,Q13422,ENST00000331340,+,7,50399982,50399983,6.236
916,7,50399983,50399984,Q13422,ENST00000331340,+,7,50399983,50399984,6.261
917,7,50399984,50399985,Q13422,ENST00000331340,+,7,50399984,50399985,8.657
918,7,50399985,50399986,Q13422,ENST00000331340,+,7,50399985,50399986,3.058
919,7,50399986,50399987,Q13422,ENST00000331340,+,7,50399986,50399987,3.776
920,7,50399987,50399988,Q13422,ENST00000331340,+,7,50399987,50399988,-1.564
921,7,50399988,50399989,Q13422,ENST00000331340,+,7,50399988,50399989,3.643
922,7,50399989,50399990,Q13422,ENST00000331340,+,7,50399989,50399990,5.84
923,7,50399990,50399991,Q13422,ENST00000331340,+,7,50399990,50399991,-3.658
924,7,50399991,50399992,Q13422,ENST00000331340,+,7,50399991,50399992,8.762
925,7,50399992,50399993,Q13422,ENST00000331340,+,7,50399992,50399993,4.64
926,7,50399993,50399994,Q13422,ENST00000331340,+,7,50399993,50399994,-1.308
927,7,50399994,50399995,Q13422,ENST00000331340,+,7,50399994,50399995,8.657
928,7,50399995,50399996,Q13422,ENST00000331340,+,7,50399995,50399996,6.261
929,7,50399996,50399997,Q13422,ENST00000331340,+,7,50399996,50399997,3.358
930,7,50399997,50399998,Q13422,ENST00000331340,+,7,50399997,50399998,6.236
931,7,50399998,50399999,Q13422,ENST00000331340,+,7,50399998,50399999,6.261
932,7,50399999,50400000,Q13422,ENST00000331340,+,7,50399999,50400000,6.899
933,7,50400000,50400001,Q13422,ENST00000331340,+,7,50400000,50400001,8.657
934,7,50400001,50400002,Q13422,ENST00000331340,+,7,50400001,50400002,6.236
935,7,50400002,50400003,Q13422,ENST00000331340,+,7,50400002,50400003,4.937
936,7,50400003,50400004,Q13422,ENST00000331340,+,7,50400003,50400004,6.988
937,7,50400004,50400005,Q13422,ENST00000331340,+,7,50400004,50400005,6.236
938,7,50400005,50400006,Q13422,ENST00000331340,+,7,50400005,50400006,0.78
939,7,50400006,50400007,Q13422,ENST00000331340,+,7,50400006,50400007,8.657
940,7,50400007,50400008,Q13422,ENST00000331340,+,7,50400007,50400008,8.762
941,7,50400008,50400009,Q13422,ENST00000331340,+,7,50400008,50400009,6.995
942,7,50400009,50400010,Q13422,ENST00000331340,+,7,50400009,50400010,6.236
