,0,1,2,ENST,12,PhyloP,AD,DBD
99563,16,30700830,30700831,ENST00000262518,1,6.335,False,False
99564,16,30700831,30700832,ENST00000262518,1,8.796,False,False
99565,16,30700832,30700833,ENST00000262518,1,5.062,False,False
99566,16,30700833,30700834,ENST00000262518,1,4.695,False,False
99567,16,30700834,30700835,ENST00000262518,1,8.796,False,False
99568,16,30700835,30700836,ENST00000262518,1,1.568,False,False
99569,16,30700836,30700837,ENST00000262518,1,7.13,False,False
99570,16,30700837,30700838,ENST00000262518,1,8.903,False,False
99571,16,30700838,30700839,ENST00000262518,1,7.078,False,False
99572,16,30700839,30700840,ENST00000262518,1,4.736,False,False
99573,16,30700840,30700841,ENST00000262518,1,8.903,False,False
99574,16,30700841,30700842,ENST00000262518,1,5.911,False,False
99575,16,30700842,30700843,ENST00000262518,1,3.405,False,False
99576,16,30700843,30700844,ENST00000262518,1,8.903,False,False
99577,16,30700844,30700845,ENST00000262518,1,6.36,False,False
99578,16,30700845,30700846,ENST00000262518,1,7.04,False,False
99579,16,30700846,30700847,ENST00000262518,1,4.263,False,False
99580,16,30700847,30700848,ENST00000262518,1,3.767,False,False
99581,16,30700848,30700849,ENST00000262518,1,8.903,False,False
99582,16,30700849,30700850,ENST00000262518,1,4.718,False,False
99583,16,30700850,30700851,ENST00000262518,1,4.317,False,False
99584,16,30700851,30700852,ENST00000262518,1,2.453,False,False
99585,16,30700852,30700853,ENST00000262518,1,5.953,False,False
99586,16,30700853,30700854,ENST00000262518,1,3.741,False,False
99587,16,30700854,30700855,ENST00000262518,1,8.903,False,False
99588,16,30700855,30700856,ENST00000262518,1,2.884,False,False
99589,16,30700856,30700857,ENST00000262518,1,3.425,False,False
99590,16,30700857,30700858,ENST00000262518,1,7.141,False,False
99591,16,30700858,30700859,ENST00000262518,1,6.36,False,False
99592,16,30700859,30700860,ENST00000262518,1,4.3,False,False
99593,16,30700860,30700861,ENST00000262518,1,5.733,False,False
99594,16,30700861,30700862,ENST00000262518,1,7.076,False,False
99595,16,30700862,30700863,ENST00000262518,1,4.694,False,False
99596,16,30700863,30700864,ENST00000262518,1,-1.345,False,False
99597,16,30700864,30700865,ENST00000262518,1,6.36,False,False
99598,16,30700865,30700866,ENST00000262518,1,3.199,False,False
99599,16,30700866,30700867,ENST00000262518,1,2.918,False,False
99600,16,30700867,30700868,ENST00000262518,1,6.36,False,False
99601,16,30700868,30700869,ENST00000262518,1,0.429,False,False
99602,16,30700869,30700870,ENST00000262518,1,8.903,False,False
99603,16,30700870,30700871,ENST00000262518,1,6.335,False,False
99604,16,30700871,30700872,ENST00000262518,1,4.777,False,False
99605,16,30700872,30700873,ENST00000262518,1,2.312,False,False
99606,16,30700873,30700874,ENST00000262518,1,7.14,False,False
99607,16,30700874,30700875,ENST00000262518,1,3.721,False,False
99608,16,30700875,30700876,ENST00000262518,1,8.903,False,False
99609,16,30700876,30700877,ENST00000262518,1,6.327,False,False
99610,16,30700877,30700878,ENST00000262518,1,8.785,False,False
99611,16,30700878,30700879,ENST00000262518,1,5.862,False,False
99612,16,30704064,30704065,ENST00000262518,1,6.335,False,False
99613,16,30704065,30704066,ENST00000262518,1,8.792,False,False
99614,16,30704066,30704067,ENST00000262518,1,8.792,False,False
99615,16,30704067,30704068,ENST00000262518,1,6.357,False,False
99616,16,30704068,30704069,ENST00000262518,1,7.02,False,False
99617,16,30704069,30704070,ENST00000262518,1,6.357,False,False
99618,16,30704070,30704071,ENST00000262518,1,7.127,False,False
99619,16,30704071,30704072,ENST00000262518,1,7.027,False,False
99620,16,30704072,30704073,ENST00000262518,1,8.792,False,False
99621,16,30704073,30704074,ENST00000262518,1,6.332,False,False
99622,16,30704074,30704075,ENST00000262518,1,5.792,False,False
99623,16,30704075,30704076,ENST00000262518,1,5.892,False,False
99624,16,30704076,30704077,ENST00000262518,1,8.792,False,False
99625,16,30704077,30704078,ENST00000262518,1,8.899,False,False
99626,16,30704078,30704079,ENST00000262518,1,6.332,False,False
99627,16,30704079,30704080,ENST00000262518,1,6.357,False,False
99628,16,30704080,30704081,ENST00000262518,1,8.792,False,False
99629,16,30704081,30704082,ENST00000262518,1,6.332,False,False
99630,16,30704082,30704083,ENST00000262518,1,8.899,False,False
99631,16,30704083,30704084,ENST00000262518,1,6.332,False,False
99632,16,30704084,30704085,ENST00000262518,1,8.792,False,False
99633,16,30704085,30704086,ENST00000262518,1,8.792,False,False
99634,16,30704086,30704087,ENST00000262518,1,3.578,False,False
99635,16,30704087,30704088,ENST00000262518,1,6.332,False,False
99636,16,30704088,30704089,ENST00000262518,1,8.792,False,False
99637,16,30704089,30704090,ENST00000262518,1,4.955,False,False
99638,16,30704090,30704091,ENST00000262518,1,4.707,False,False
99639,16,30704091,30704092,ENST00000262518,1,6.332,False,False
99640,16,30704092,30704093,ENST00000262518,1,3.693,False,False
99641,16,30704093,30704094,ENST00000262518,1,8.899,False,False
99642,16,30704094,30704095,ENST00000262518,1,8.899,False,False
99643,16,30704095,30704096,ENST00000262518,1,-0.114,False,False
99644,16,30704096,30704097,ENST00000262518,1,8.792,False,False
99645,16,30704097,30704098,ENST00000262518,1,6.357,False,False
99646,16,30704098,30704099,ENST00000262518,1,2.34,False,False
99647,16,30704099,30704100,ENST00000262518,1,6.357,False,False
99648,16,30704100,30704101,ENST00000262518,1,8.899,False,False
99649,16,30704101,30704102,ENST00000262518,1,3.012,False,False
99650,16,30704102,30704103,ENST00000262518,1,8.899,False,False
99651,16,30704103,30704104,ENST00000262518,1,8.899,False,False
99652,16,30704104,30704105,ENST00000262518,1,4.739,False,False
99653,16,30704105,30704106,ENST00000262518,1,8.792,False,False
99654,16,30704106,30704107,ENST00000262518,1,8.899,False,False
99655,16,30704107,30704108,ENST00000262518,1,7.129,False,False
99656,16,30704108,30704109,ENST00000262518,1,6.357,False,False
99657,16,30704109,30704110,ENST00000262518,1,8.899,False,False
99658,16,30704110,30704111,ENST00000262518,1,0.331,False,False
99659,16,30704111,30704112,ENST00000262518,1,6.357,False,False
99660,16,30704112,30704113,ENST00000262518,1,8.899,False,False
99661,16,30704113,30704114,ENST00000262518,1,2.654,False,False
99662,16,30704114,30704115,ENST00000262518,1,6.332,False,False
99663,16,30704115,30704116,ENST00000262518,1,8.792,False,False
99664,16,30704116,30704117,ENST00000262518,1,2.934,False,False
99665,16,30704117,30704118,ENST00000262518,1,6.357,False,False
99666,16,30704118,30704119,ENST00000262518,1,8.899,False,False
99667,16,30704119,30704120,ENST00000262518,1,1.561,False,False
99668,16,30704120,30704121,ENST00000262518,1,5.9,False,False
99669,16,30704121,30704122,ENST00000262518,1,8.899,False,False
99670,16,30704122,30704123,ENST00000262518,1,2.856,False,False
99671,16,30704123,30704124,ENST00000262518,1,5.753,False,False
99672,16,30704124,30704125,ENST00000262518,1,7.1,False,False
99673,16,30704125,30704126,ENST00000262518,1,1.524,False,False
99674,16,30704126,30704127,ENST00000262518,1,6.357,False,False
99675,16,30704127,30704128,ENST00000262518,1,8.899,False,False
99676,16,30704128,30704129,ENST00000262518,1,4.698,False,False
99677,16,30704129,30704130,ENST00000262518,1,6.332,False,False
99678,16,30704130,30704131,ENST00000262518,1,8.792,False,False
99679,16,30704131,30704132,ENST00000262518,1,6.357,False,False
99680,16,30704132,30704133,ENST00000262518,1,6.959,False,False
99681,16,30704133,30704134,ENST00000262518,1,8.792,False,False
99682,16,30704134,30704135,ENST00000262518,1,8.792,False,False
99683,16,30704135,30704136,ENST00000262518,1,8.792,False,False
99684,16,30704136,30704137,ENST00000262518,1,8.899,False,False
99685,16,30704137,30704138,ENST00000262518,1,4.72,False,False
99686,16,30704138,30704139,ENST00000262518,1,8.792,False,False
99687,16,30704139,30704140,ENST00000262518,1,8.792,False,False
99688,16,30704140,30704141,ENST00000262518,1,-2.805,False,False
99689,16,30704141,30704142,ENST00000262518,1,8.792,False,False
99690,16,30704142,30704143,ENST00000262518,1,8.792,False,False
99691,16,30704143,30704144,ENST00000262518,1,1.963,False,False
99692,16,30704144,30704145,ENST00000262518,1,4.707,False,False
99693,16,30704145,30704146,ENST00000262518,1,6.357,False,False
99694,16,30704146,30704147,ENST00000262518,1,5.922,False,False
99695,16,30704147,30704148,ENST00000262518,1,6.357,False,False
99696,16,30704148,30704149,ENST00000262518,1,8.899,False,False
99697,16,30704149,30704150,ENST00000262518,1,0.075,False,False
99698,16,30704150,30704151,ENST00000262518,1,8.899,False,False
99699,16,30704151,30704152,ENST00000262518,1,8.899,False,False
99700,16,30704152,30704153,ENST00000262518,1,0.226,False,False
99701,16,30704153,30704154,ENST00000262518,1,7.107,False,False
99702,16,30704154,30704155,ENST00000262518,1,6.332,False,False
99703,16,30704155,30704156,ENST00000262518,1,2.797,False,False
99704,16,30704156,30704157,ENST00000262518,1,8.899,False,False
99705,16,30704157,30704158,ENST00000262518,1,6.332,False,False
99706,16,30704158,30704159,ENST00000262518,1,1.364,False,False
99707,16,30704159,30704160,ENST00000262518,1,2.284,False,False
99708,16,30704160,30704161,ENST00000262518,1,6.357,False,False
99709,16,30704161,30704162,ENST00000262518,1,1.732,False,False
99710,16,30704162,30704163,ENST00000262518,1,4.172,False,False
99711,16,30704163,30704164,ENST00000262518,1,7.135,False,False
99712,16,30704164,30704165,ENST00000262518,1,2.361,False,False
99713,16,30704165,30704166,ENST00000262518,1,8.899,False,False
99714,16,30704166,30704167,ENST00000262518,1,6.332,False,False
99715,16,30704167,30704168,ENST00000262518,1,6.332,False,False
99716,16,30704168,30704169,ENST00000262518,1,8.792,False,False
99717,16,30704169,30704170,ENST00000262518,1,6.332,False,False
99718,16,30704170,30704171,ENST00000262518,1,6.357,False,False
99719,16,30704171,30704172,ENST00000262518,1,6.357,False,False
99720,16,30704172,30704173,ENST00000262518,1,8.899,False,False
99721,16,30704173,30704174,ENST00000262518,1,0.027,False,False
99722,16,30704174,30704175,ENST00000262518,1,6.357,False,False
99723,16,30704175,30704176,ENST00000262518,1,8.771,False,False
99724,16,30704176,30704177,ENST00000262518,1,0.673,False,False
99725,16,30704177,30704178,ENST00000262518,1,1.502,False,False
99726,16,30704178,30704179,ENST00000262518,1,6.357,False,False
99727,16,30704179,30704180,ENST00000262518,1,2.92,False,False
99728,16,30704180,30704181,ENST00000262518,1,8.792,False,False
99729,16,30704181,30704182,ENST00000262518,1,6.332,False,False
99730,16,30704182,30704183,ENST00000262518,1,3.741,False,False
99731,16,30704183,30704184,ENST00000262518,1,8.792,False,False
99732,16,30704184,30704185,ENST00000262518,1,8.792,False,False
99733,16,30704185,30704186,ENST00000262518,1,3.708,False,False
99734,16,30704186,30704187,ENST00000262518,1,8.899,False,False
99735,16,30704187,30704188,ENST00000262518,1,8.899,False,False
99736,16,30704188,30704189,ENST00000262518,1,2.262,False,False
99737,16,30704189,30704190,ENST00000262518,1,5.91,False,False
99738,16,30704190,30704191,ENST00000262518,1,7.125,False,False
99739,16,30704191,30704192,ENST00000262518,1,2.916,False,False
99740,16,30704192,30704193,ENST00000262518,1,7.005,False,False
99741,16,30704193,30704194,ENST00000262518,1,7.021,False,False
99742,16,30704194,30704195,ENST00000262518,1,1.615,False,False
99743,16,30704195,30704196,ENST00000262518,1,7.077,False,False
99744,16,30704196,30704197,ENST00000262518,1,5.933,False,False
99745,16,30704197,30704198,ENST00000262518,1,0.244,False,False
99746,16,30704198,30704199,ENST00000262518,1,2.895,False,False
99747,16,30704199,30704200,ENST00000262518,1,4.976,False,False
99748,16,30704200,30704201,ENST00000262518,1,1.781,False,False
99749,16,30704201,30704202,ENST00000262518,1,5.854,False,False
99750,16,30704202,30704203,ENST00000262518,1,6.332,False,False
99751,16,30704203,30704204,ENST00000262518,1,3.74,False,False
99752,16,30704204,30704205,ENST00000262518,1,4.204,False,False
99753,16,30704205,30704206,ENST00000262518,1,4.969,False,False
99754,16,30704206,30704207,ENST00000262518,1,1.845,False,False
99755,16,30704207,30704208,ENST00000262518,1,0.146,False,False
99756,16,30704208,30704209,ENST00000262518,1,4.271,False,False
99757,16,30704209,30704210,ENST00000262518,1,5.94,False,False
99758,16,30704210,30704211,ENST00000262518,1,1.321,False,False
99759,16,30704211,30704212,ENST00000262518,1,8.899,False,False
99760,16,30704212,30704213,ENST00000262518,1,-0.271,False,False
99761,16,30704213,30704214,ENST00000262518,1,4.965,False,False
99762,16,30704214,30704215,ENST00000262518,1,4.743,False,False
99763,16,30704215,30704216,ENST00000262518,1,0.44,False,False
99764,16,30704216,30704217,ENST00000262518,1,3.255,False,False
99765,16,30704217,30704218,ENST00000262518,1,8.899,False,False
99766,16,30704218,30704219,ENST00000262518,1,0.342,False,False
99767,16,30704219,30704220,ENST00000262518,1,1.563,False,False
99768,16,30704220,30704221,ENST00000262518,1,4.736,False,False
99769,16,30704221,30704222,ENST00000262518,1,4.207,False,False
99770,16,30704222,30704223,ENST00000262518,1,8.792,False,False
99771,16,30704223,30704224,ENST00000262518,1,6.332,False,False
99772,16,30704224,30704225,ENST00000262518,1,2.423,False,False
99773,16,30704225,30704226,ENST00000262518,1,8.792,False,False
99774,16,30704226,30704227,ENST00000262518,1,8.792,False,False
99775,16,30704227,30704228,ENST00000262518,1,0.168,False,False
99776,16,30704228,30704229,ENST00000262518,1,1.469,False,False
99777,16,30704229,30704230,ENST00000262518,1,6.357,False,False
99778,16,30704230,30704231,ENST00000262518,1,1.366,False,False
99779,16,30704231,30704232,ENST00000262518,1,4.721,False,False
99780,16,30704232,30704233,ENST00000262518,1,0.773,False,False
99781,16,30704233,30704234,ENST00000262518,1,2.315,False,False
99782,16,30704234,30704235,ENST00000262518,1,1.8,False,False
99783,16,30704235,30704236,ENST00000262518,1,6.357,False,False
99784,16,30704236,30704237,ENST00000262518,1,1.003,False,False
99785,16,30704237,30704238,ENST00000262518,1,0.796,False,False
99786,16,30704238,30704239,ENST00000262518,1,3.39,False,False
99787,16,30704239,30704240,ENST00000262518,1,0.981,False,False
99788,16,30704240,30704241,ENST00000262518,1,8.899,False,False
99789,16,30704241,30704242,ENST00000262518,1,6.332,False,False
99790,16,30704242,30704243,ENST00000262518,1,0.293,False,False
99791,16,30704243,30704244,ENST00000262518,1,1.937,False,False
99792,16,30704244,30704245,ENST00000262518,1,4.873,False,False
99793,16,30704245,30704246,ENST00000262518,1,1.255,False,False
99794,16,30704246,30704247,ENST00000262518,1,0.763,False,False
99795,16,30704247,30704248,ENST00000262518,1,3.597,False,False
99796,16,30704248,30704249,ENST00000262518,1,1.765,False,False
99797,16,30704249,30704250,ENST00000262518,1,7.023,False,False
99798,16,30704250,30704251,ENST00000262518,1,4.699,False,False
99799,16,30704251,30704252,ENST00000262518,1,1.345,False,False
99800,16,30704252,30704253,ENST00000262518,1,1.192,False,False
99801,16,30704253,30704254,ENST00000262518,1,2.897,False,False
99802,16,30704254,30704255,ENST00000262518,1,1.925,False,False
99803,16,30704255,30704256,ENST00000262518,1,1.43,False,False
99804,16,30704256,30704257,ENST00000262518,1,1.711,False,False
99805,16,30704257,30704258,ENST00000262518,1,0.561,False,False
99806,16,30704258,30704259,ENST00000262518,1,4.698,False,False
99807,16,30704259,30704260,ENST00000262518,1,6.323,False,False
99808,16,30704260,30704261,ENST00000262518,1,2.978,False,False
99809,16,30704261,30704262,ENST00000262518,1,6.323,False,False
99810,16,30704262,30704263,ENST00000262518,1,-0.199,False,False
99811,16,30704263,30704264,ENST00000262518,1,1.9,False,False
99812,16,30704264,30704265,ENST00000262518,1,8.78,False,False
99813,16,30704265,30704266,ENST00000262518,1,6.97,False,False
99814,16,30704266,30704267,ENST00000262518,1,1.283,False,False
99815,16,30704267,30704268,ENST00000262518,1,8.899,False,False
99816,16,30704268,30704269,ENST00000262518,1,4.985,False,False
99817,16,30704269,30704270,ENST00000262518,1,-0.263,False,False
99818,16,30704270,30704271,ENST00000262518,1,6.332,False,False
99819,16,30704271,30704272,ENST00000262518,1,4.708,False,False
99820,16,30704272,30704273,ENST00000262518,1,1.563,False,False
99821,16,30704273,30704274,ENST00000262518,1,4.694,False,False
99822,16,30704274,30704275,ENST00000262518,1,8.792,False,False
99823,16,30704275,30704276,ENST00000262518,1,8.792,False,False
99824,16,30704276,30704277,ENST00000262518,1,8.792,False,False
99825,16,30704277,30704278,ENST00000262518,1,6.332,False,False
99826,16,30704278,30704279,ENST00000262518,1,1.257,False,False
99827,16,30704279,30704280,ENST00000262518,1,4.699,False,False
99828,16,30704280,30704281,ENST00000262518,1,6.332,False,False
99829,16,30704281,30704282,ENST00000262518,1,4.138,False,False
99830,16,30704282,30704283,ENST00000262518,1,6.332,False,False
99831,16,30704283,30704284,ENST00000262518,1,8.792,False,False
99832,16,30704284,30704285,ENST00000262518,1,4.21,False,False
99833,16,30704285,30704286,ENST00000262518,1,8.899,False,False
99834,16,30704286,30704287,ENST00000262518,1,6.332,False,False
99835,16,30704287,30704288,ENST00000262518,1,2.974,False,False
99836,16,30704288,30704289,ENST00000262518,1,8.792,False,False
99837,16,30704289,30704290,ENST00000262518,1,8.899,False,False
99838,16,30704290,30704291,ENST00000262518,1,0.267,False,False
99839,16,30704291,30704292,ENST00000262518,1,8.792,False,False
99840,16,30704292,30704293,ENST00000262518,1,4.671,False,False
99841,16,30704293,30704294,ENST00000262518,1,1.165,False,False
99842,16,30704294,30704295,ENST00000262518,1,6.332,False,False
99843,16,30704295,30704296,ENST00000262518,1,4.694,False,False
99844,16,30704296,30704297,ENST00000262518,1,-1.964,False,False
99845,16,30704297,30704298,ENST00000262518,1,8.792,False,False
99846,16,30704298,30704299,ENST00000262518,1,8.899,False,False
99847,16,30704299,30704300,ENST00000262518,1,1.769,False,False
99848,16,30704300,30704301,ENST00000262518,1,8.78,False,False
99849,16,30704301,30704302,ENST00000262518,1,6.323,False,False
99850,16,30704302,30704303,ENST00000262518,1,0.437,False,False
99851,16,30704303,30704304,ENST00000262518,1,8.887,False,False
99852,16,30704304,30704305,ENST00000262518,1,6.323,False,False
99853,16,30704305,30704306,ENST00000262518,1,1.57,False,False
99854,16,30704306,30704307,ENST00000262518,1,8.78,False,False
99855,16,30704307,30704308,ENST00000262518,1,8.887,False,False
99856,16,30704308,30704309,ENST00000262518,1,0.747,False,False
99857,16,30704309,30704310,ENST00000262518,1,6.323,False,False
99858,16,30704310,30704311,ENST00000262518,1,6.323,False,False
99859,16,30704311,30704312,ENST00000262518,1,0.945,False,False
99860,16,30704312,30704313,ENST00000262518,1,8.887,False,False
99861,16,30704313,30704314,ENST00000262518,1,6.323,False,False
99862,16,30704314,30704315,ENST00000262518,1,0.785,False,False
99863,16,30704315,30704316,ENST00000262518,1,8.78,False,False
99864,16,30707183,30707184,ENST00000262518,1,5.815,False,False
99865,16,30707184,30707185,ENST00000262518,1,1.908,False,False
99866,16,30707185,30707186,ENST00000262518,1,8.061,False,False
99867,16,30707186,30707187,ENST00000262518,1,8.159,False,False
99868,16,30707187,30707188,ENST00000262518,1,-0.083,False,False
99869,16,30707188,30707189,ENST00000262518,1,8.061,False,False
99870,16,30707189,30707190,ENST00000262518,1,5.815,False,False
99871,16,30707190,30707191,ENST00000262518,1,0.951,False,False
99872,16,30707191,30707192,ENST00000262518,1,5.815,False,False
99873,16,30707192,30707193,ENST00000262518,1,5.838,False,False
99874,16,30707193,30707194,ENST00000262518,1,1.157,False,False
99875,16,30707194,30707195,ENST00000262518,1,8.061,False,False
99876,16,30707195,30707196,ENST00000262518,1,5.815,False,False
99877,16,30707196,30707197,ENST00000262518,1,1.411,False,False
99878,16,30707197,30707198,ENST00000262518,1,5.815,False,False
99879,16,30707198,30707199,ENST00000262518,1,8.159,False,False
99880,16,30707199,30707200,ENST00000262518,1,1.473,False,False
99881,16,30707200,30707201,ENST00000262518,1,6.417,False,False
99882,16,30707201,30707202,ENST00000262518,1,8.061,False,False
99883,16,30707202,30707203,ENST00000262518,1,0.597,False,False
99884,16,30707203,30707204,ENST00000262518,1,5.815,False,False
99885,16,30707204,30707205,ENST00000262518,1,5.838,False,False
99886,16,30707205,30707206,ENST00000262518,1,3.302,False,False
99887,16,30707206,30707207,ENST00000262518,1,8.061,False,False
99888,16,30707207,30707208,ENST00000262518,1,8.159,False,False
99889,16,30707208,30707209,ENST00000262518,1,0.749,False,False
99890,16,30707209,30707210,ENST00000262518,1,8.061,False,False
99891,16,30707210,30707211,ENST00000262518,1,5.815,False,False
99892,16,30707211,30707212,ENST00000262518,1,1.027,False,False
99893,16,30707212,30707213,ENST00000262518,1,4.35,False,False
99894,16,30707213,30707214,ENST00000262518,1,5.838,False,False
99895,16,30707214,30707215,ENST00000262518,1,0.733,False,False
99896,16,30707215,30707216,ENST00000262518,1,4.326,False,False
99897,16,30707216,30707217,ENST00000262518,1,8.061,False,False
99898,16,30707217,30707218,ENST00000262518,1,0.911,False,False
99899,16,30707218,30707219,ENST00000262518,1,5.815,False,False
99900,16,30707219,30707220,ENST00000262518,1,4.258,False,False
99901,16,30707220,30707221,ENST00000262518,1,0.484,False,False
99902,16,30707221,30707222,ENST00000262518,1,8.061,False,False
99903,16,30707222,30707223,ENST00000262518,1,5.815,False,False
99904,16,30707223,30707224,ENST00000262518,1,1.996,False,False
99905,16,30707224,30707225,ENST00000262518,1,8.061,False,False
99906,16,30707225,30707226,ENST00000262518,1,8.061,False,False
99907,16,30707226,30707227,ENST00000262518,1,1.5,False,False
99908,16,30707227,30707228,ENST00000262518,1,5.838,False,False
99909,16,30707228,30707229,ENST00000262518,1,5.838,False,False
99910,16,30707229,30707230,ENST00000262518,1,2.481,False,False
99911,16,30707230,30707231,ENST00000262518,1,5.838,False,False
99912,16,30707231,30707232,ENST00000262518,1,8.061,False,False
99913,16,30707232,30707233,ENST00000262518,1,8.061,False,False
99914,16,30707233,30707234,ENST00000262518,1,5.838,False,False
99915,16,30707234,30707235,ENST00000262518,1,8.159,False,False
99916,16,30707235,30707236,ENST00000262518,1,0.295,False,False
99917,16,30707236,30707237,ENST00000262518,1,2.312,False,False
99918,16,30707237,30707238,ENST00000262518,1,5.838,False,False
99919,16,30707238,30707239,ENST00000262518,1,4.291,False,False
99920,16,30707239,30707240,ENST00000262518,1,5.815,False,False
99921,16,30707240,30707241,ENST00000262518,1,4.258,False,False
99922,16,30707241,30707242,ENST00000262518,1,2.241,False,False
99923,16,30707242,30707243,ENST00000262518,1,4.213,False,False
99924,16,30707243,30707244,ENST00000262518,1,8.061,False,False
99925,16,30707244,30707245,ENST00000262518,1,0.634,False,False
99926,16,30707245,30707246,ENST00000262518,1,1.912,False,False
99927,16,30707246,30707247,ENST00000262518,1,5.838,False,False
99928,16,30707247,30707248,ENST00000262518,1,0.822,False,False
99929,16,30707248,30707249,ENST00000262518,1,5.306,False,False
99930,16,30707249,30707250,ENST00000262518,1,8.159,False,False
99931,16,30707250,30707251,ENST00000262518,1,0.286,False,False
99932,16,30707251,30707252,ENST00000262518,1,5.815,False,False
99933,16,30707252,30707253,ENST00000262518,1,5.815,False,False
99934,16,30707253,30707254,ENST00000262518,1,0.62,False,False
99935,16,30707254,30707255,ENST00000262518,1,6.313,False,False
99936,16,30707255,30707256,ENST00000262518,1,5.838,False,False
99937,16,30707256,30707257,ENST00000262518,1,0.081,False,False
99938,16,30707257,30707258,ENST00000262518,1,8.159,False,False
99939,16,30707258,30707259,ENST00000262518,1,8.159,False,False
99940,16,30707259,30707260,ENST00000262518,1,-4.361,False,False
99941,16,30707260,30707261,ENST00000262518,1,8.061,False,False
99942,16,30707261,30707262,ENST00000262518,1,5.815,False,False
99943,16,30707262,30707263,ENST00000262518,1,2.408,False,False
99944,16,30707263,30707264,ENST00000262518,1,8.159,False,False
99945,16,30707264,30707265,ENST00000262518,1,8.159,False,False
99946,16,30707265,30707266,ENST00000262518,1,-0.659,False,False
99947,16,30707266,30707267,ENST00000262518,1,6.418,False,False
99948,16,30707267,30707268,ENST00000262518,1,8.159,False,False
99949,16,30707268,30707269,ENST00000262518,1,-0.897,False,False
99950,16,30707269,30707270,ENST00000262518,1,6.399,False,False
99951,16,30707270,30707271,ENST00000262518,1,8.061,False,False
99952,16,30707271,30707272,ENST00000262518,1,0.311,False,False
99953,16,30707272,30707273,ENST00000262518,1,4.389,False,False
99954,16,30707273,30707274,ENST00000262518,1,8.159,False,False
99955,16,30707274,30707275,ENST00000262518,1,0.53,False,False
99956,16,30707275,30707276,ENST00000262518,1,5.815,False,False
99957,16,30707276,30707277,ENST00000262518,1,5.815,False,False
99958,16,30707277,30707278,ENST00000262518,1,0.888,False,False
99959,16,30707278,30707279,ENST00000262518,1,4.287,False,False
99960,16,30707279,30707280,ENST00000262518,1,8.061,False,False
99961,16,30707280,30707281,ENST00000262518,1,0.291,False,False
99962,16,30707281,30707282,ENST00000262518,1,8.159,False,False
99963,16,30707282,30707283,ENST00000262518,1,5.815,False,False
99964,16,30707283,30707284,ENST00000262518,1,2.998,False,False
99965,16,30707284,30707285,ENST00000262518,1,5.838,False,False
99966,16,30707285,30707286,ENST00000262518,1,8.061,False,False
99967,16,30707286,30707287,ENST00000262518,1,8.061,False,False
99968,16,30707287,30707288,ENST00000262518,1,8.061,False,False
99969,16,30707288,30707289,ENST00000262518,1,5.815,False,False
99970,16,30707289,30707290,ENST00000262518,1,1.499,False,False
99971,16,30707290,30707291,ENST00000262518,1,5.838,False,False
99972,16,30707291,30707292,ENST00000262518,1,4.215,False,False
99973,16,30707292,30707293,ENST00000262518,1,0.005,False,False
99974,16,30707293,30707294,ENST00000262518,1,3.655,False,False
99975,16,30707294,30707295,ENST00000262518,1,5.838,False,False
99976,16,30707295,30707296,ENST00000262518,1,-2.502,False,False
99977,16,30707296,30707297,ENST00000262518,1,5.838,False,False
99978,16,30707297,30707298,ENST00000262518,1,8.061,False,False
99979,16,30707298,30707299,ENST00000262518,1,2.55,False,False
99980,16,30707299,30707300,ENST00000262518,1,8.061,False,False
99981,16,30707300,30707301,ENST00000262518,1,5.815,False,False
99982,16,30707301,30707302,ENST00000262518,1,0.259,False,False
99983,16,30707302,30707303,ENST00000262518,1,8.061,False,False
99984,16,30707303,30707304,ENST00000262518,1,5.815,False,False
99985,16,30707304,30707305,ENST00000262518,1,2.323,False,False
99986,16,30707305,30707306,ENST00000262518,1,5.815,False,False
99987,16,30707306,30707307,ENST00000262518,1,5.838,False,False
99988,16,30707307,30707308,ENST00000262518,1,8.061,False,False
99989,16,30707308,30707309,ENST00000262518,1,8.159,False,False
99990,16,30707309,30707310,ENST00000262518,1,5.815,False,False
99991,16,30707310,30707311,ENST00000262518,1,6.28,False,False
99992,16,30707311,30707312,ENST00000262518,1,5.838,False,False
99993,16,30707312,30707313,ENST00000262518,1,8.061,False,False
99994,16,30707313,30707314,ENST00000262518,1,8.061,False,False
99995,16,30707314,30707315,ENST00000262518,1,6.415,False,False
99996,16,30707315,30707316,ENST00000262518,1,5.838,False,False
99997,16,30707316,30707317,ENST00000262518,1,-3.104,False,False
99998,16,30707317,30707318,ENST00000262518,1,5.838,False,False
99999,16,30707318,30707319,ENST00000262518,1,8.159,False,False
100000,16,30707319,30707320,ENST00000262518,1,1.937,False,False
100001,16,30707320,30707321,ENST00000262518,1,8.061,False,False
100002,16,30707321,30707322,ENST00000262518,1,8.159,False,False
100003,16,30707322,30707323,ENST00000262518,1,-1.037,False,False
100004,16,30707323,30707324,ENST00000262518,1,8.061,False,False
100005,16,30707324,30707325,ENST00000262518,1,5.815,False,False
100006,16,30707325,30707326,ENST00000262518,1,3.029,False,False
100007,16,30707326,30707327,ENST00000262518,1,5.838,False,False
100008,16,30707327,30707328,ENST00000262518,1,5.838,False,False
100009,16,30707328,30707329,ENST00000262518,1,0.339,False,False
100010,16,30707329,30707330,ENST00000262518,1,8.061,False,False
100011,16,30707330,30707331,ENST00000262518,1,8.159,False,False
100012,16,30707331,30707332,ENST00000262518,1,1.896,False,False
